,index,business_id,review_id,reviewer_rating,reviewer_full,short name,gender,name,rating,zip_code,review_count,price
1442,2,SATUtY_PGhTicpMwDF8nMg,T_8EHtPR4dDCuwbXwv0nPw,3,Shane M.,shane,Male,Cafe Bistro,4.5,63131,30,$$
1443,0,SCOVrHA1BPgJwgSo8VveRg,t9cGWQEQrhAGdIdzzfwyzA,1,Craige E.,craige,Male,Jack in the Box,2.0,63138,8,$
1444,1,SCOVrHA1BPgJwgSo8VveRg,i-iUN26YzC1oN6mp-7Lsvw,4,Zachary V.,zachary,Male,Jack in the Box,2.0,63138,8,$
1445,2,SCOVrHA1BPgJwgSo8VveRg,MNFwMhCrK6p1nmbhpEUkBA,1,Blake H.,blake,Male,Jack in the Box,2.0,63138,8,$
1446,0,SFN5g5eexukcaZkzoiYQYg,pU2X9W-89YTpLn9pwOO5ig,5,Ryan L.,ryan,Male,Kounter Kulture,5.0,63109,264,$$
1449,1,SFN5g5eexukcaZkzoiYQYg,tYlQbhY_neqPgapkTtzEeQ,5,M L.,m,,Kounter Kulture,5.0,63109,264,$$
1452,2,SFN5g5eexukcaZkzoiYQYg,8dsLw9h8I7et45vMBwyq5Q,5,Shawn P.,shawn,Male,Kounter Kulture,5.0,63109,264,$$
1455,0,SHHn2sz0_d188bEV3AkrIA,lJ6hoUlbodZg0XKaOeU4ZQ,5,Dave H.,dave,Male,Young's Chinese Restaurant,5.0,63134,12,$$
1457,1,SHHn2sz0_d188bEV3AkrIA,JWiPaVk9WF4Uv5fswKKh6A,4,Nash N.,nash,Both,Young's Chinese Restaurant,5.0,63134,12,$$
1459,2,SHHn2sz0_d188bEV3AkrIA,yrBVRFs5d1gQolZpTnSxLg,5,Morgan B.,morgan,Male,Young's Chinese Restaurant,5.0,63134,12,$$
1461,0,SNQ8sn7R9_e92GWKMCNSgg,-rP0oK-HiSsIf9pNL4WEDA,5,Elaine S.,elaine,Female,O! Wing Plus,4.5,63132,110,$
1463,1,SNQ8sn7R9_e92GWKMCNSgg,KlJmTb0puQslZU_eM2743w,4,Shay B.,shay,Both,O! Wing Plus,4.5,63132,110,$
1465,2,SNQ8sn7R9_e92GWKMCNSgg,7G6w1z_TECJfu6h5xCI_Ww,5,Zack G.,zack,Male,O! Wing Plus,4.5,63132,110,$
1467,0,SozL05URoilikZaXJWmjDw,gbn4FDkglPE7F-MI78EicA,5,Margie S.,margie,Female,Jason's Deli,4.0,63122,67,$
1468,1,SozL05URoilikZaXJWmjDw,LekTr-xBB4KcBUUWUc_4qQ,5,Christina C.,christina,Female,Jason's Deli,4.0,63122,67,$
1469,2,SozL05URoilikZaXJWmjDw,TmQayrvnXcVx7vm4HasWzw,5,Amanda R.,amanda,Female,Jason's Deli,4.0,63122,67,$
1470,0,T-xYMAkdNlMPCGqWAH3mwg,gMO9S4jq9M2waHmY_aKbng,5,Max R.,max,Male,Kalbi Taco Shack,4.5,63118,156,$
1472,1,T-xYMAkdNlMPCGqWAH3mwg,YRIhx4uvB3_RrcRrX6qnCg,5,Jason V.,jason,Male,Kalbi Taco Shack,4.5,63118,156,$
1474,2,T-xYMAkdNlMPCGqWAH3mwg,SDsfAHgRyY15VFGcCBY_4w,4,Maleeka H.,maleeka,,Kalbi Taco Shack,4.5,63118,156,$
1476,0,TXg82zeFo2MpX5BzZXpJUg,BTiJpJGlzffF5N6pEr2CPg,5,Teresa R.,teresa,Female,I Fratellini,4.5,63105,208,$$$
1480,1,TXg82zeFo2MpX5BzZXpJUg,OEwhOFgatqdZGk4Ej1uGKw,5,Brandy E.,brandy,Both,I Fratellini,4.5,63105,208,$$$
1484,2,TXg82zeFo2MpX5BzZXpJUg,uYwNRv_KqLEYoa5jw4e-Yg,2,Joey J.,joey,Both,I Fratellini,4.5,63105,208,$$$
1488,0,TZG_XV9u4xgE56s0otXEag,SsRvDbU1XsFaNCH_3dbK9Q,5,Mr. B. K.,mr.,,Granite City Food & Brewery,3.5,63141,291,$$
1489,1,TZG_XV9u4xgE56s0otXEag,Tx4TcpiwuoOGKWgQ9dT40Q,3,Lloyd C.,lloyd,Male,Granite City Food & Brewery,3.5,63141,291,$$
1490,2,TZG_XV9u4xgE56s0otXEag,2tyY2Sg-NAA_6wqsLFk2iQ,1,Angeline N.,angeline,Female,Granite City Food & Brewery,3.5,63141,291,$$
1491,0,Tq5jFk_BMSJG8-flqj5Bgw,hBxflwTVw823akC1DUPWlA,5,Monica M.,monica,Female,Dewey's Pizza,4.5,63130,210,$$
1492,1,Tq5jFk_BMSJG8-flqj5Bgw,iqoQDTI0kJ3YErql6qVLKw,5,Aphton R.,aphton,,Dewey's Pizza,4.5,63130,210,$$
1493,2,Tq5jFk_BMSJG8-flqj5Bgw,DeV-1ArxOCAge0lSrkL_8A,4,D. C.,d.,,Dewey's Pizza,4.5,63130,210,$$
1494,0,Tr15iwMqN7b5AmlPJ71VgA,Lrzhb3Qdc94dNDLCXSD5Rw,5,Harlan T.,harlan,Male,Crawling Crab,3.0,63138,4,*
1495,1,Tr15iwMqN7b5AmlPJ71VgA,c1s6DUJcdb450nxW5zLubA,3,Christy A.,christy,Female,Crawling Crab,3.0,63138,4,*
1496,2,Tr15iwMqN7b5AmlPJ71VgA,bj1jqCI3EvhplpvhWBB1IQ,2,Lamont M.,lamont,Male,Crawling Crab,3.0,63138,4,*
1497,0,TzNd_rW2-ckIjtKnVX88kQ,cmrFVJ5ZSVkDL1H8WBY34w,5,Matthew S.,matthew,Male,OSP Tap Haus,4.0,63129,46,$$
1498,1,TzNd_rW2-ckIjtKnVX88kQ,-2DkidTA60ExxFQ4QAc48w,5,Maddie G.,maddie,Female,OSP Tap Haus,4.0,63129,46,$$
1499,2,TzNd_rW2-ckIjtKnVX88kQ,X_B4c1lIB3iR0PNZ3t2JlQ,1,Matthew P.,matthew,Male,OSP Tap Haus,4.0,63129,46,$$
1500,0,U0sjKBnSMN5SnWd_xU4GrQ,StHR03j6uCTUMeGdoB3V9w,5,Alex H.,alex,Both,Chuck A Burger,4.5,63114,104,$
1502,1,U0sjKBnSMN5SnWd_xU4GrQ,BHGtfvTevLIKKpTJwJtRyw,4,Bonnie L.,bonnie,Female,Chuck A Burger,4.5,63114,104,$
1504,2,U0sjKBnSMN5SnWd_xU4GrQ,Ow1rxfPV4NXWOHpGwKzfDg,4,Mark G.,mark,Male,Chuck A Burger,4.5,63114,104,$
1506,0,U4DpkzcADkXFZzYaX9smjQ,8ml3GGbgDp4Rs35JZf1Xew,5,Hashmat A.,hashmat,,Sultān Mediterranean Restaurant,5.0,63110,160,$$
1507,1,U4DpkzcADkXFZzYaX9smjQ,3mD_uwU9dFHP_nzkDQQ7DA,5,Fontaine C.,fontaine,Female,Sultān Mediterranean Restaurant,5.0,63110,160,$$
1508,2,U4DpkzcADkXFZzYaX9smjQ,W6qRvB_wlsa1vYzlCDawtg,5,Eleanor P.,eleanor,Female,Sultān Mediterranean Restaurant,5.0,63110,160,$$
1509,0,U5iSWfTcvzqnur3SZkGBHA,fB9RHK-Px76eaWUAVjfmQQ,5,Brittany M.,brittany,Female,JC Supper Club,4.0,63137,7,$$
1511,1,U5iSWfTcvzqnur3SZkGBHA,fxSOCvs9CEootfLfl7eGjg,5,Doris W.,doris,Female,JC Supper Club,4.0,63137,7,$$
1513,2,U5iSWfTcvzqnur3SZkGBHA,M6G4xxpLosmDq4MgSvI08g,1,Jessica W.,jessica,Female,JC Supper Club,4.0,63137,7,$$
1515,0,UlCohtTMMbT_sIblP-Pd1w,V0ZDNPn3lLuzTs_FmElxsg,5,Caprice F.,caprice,Female,Gioia's Deli,4.5,63141,57,$
1516,1,UlCohtTMMbT_sIblP-Pd1w,lObJVgR_7ueKj1qrQi0eLQ,5,Ben S.,ben,Male,Gioia's Deli,4.5,63141,57,$
1517,2,UlCohtTMMbT_sIblP-Pd1w,UIbr3ZsB9-zk4ouMEm_GCg,5,Kelly D.,kelly,Female,Gioia's Deli,4.5,63141,57,$
1518,0,UleHqBmIEjXdYMZzSFRLAg,eAgHjp8airrI_OXWvwjkLQ,5,Mary A.,mary,Female,Sedara Sweets & Ice Cream,4.5,63123,26,$
1519,1,UleHqBmIEjXdYMZzSFRLAg,RUm4kUzseFf3uXNZtaU-5A,3,Ahmad K.,ahmad,Male,Sedara Sweets & Ice Cream,4.5,63123,26,$
1520,2,UleHqBmIEjXdYMZzSFRLAg,2IhhfFBFs11LS9qzLhv6gg,4,Zack G.,zack,Male,Sedara Sweets & Ice Cream,4.5,63123,26,$
1521,0,UugJ2WQFoV-rNFqZ4QyrHg,ovHwW9I0CV_7P9QedXeh5g,5,Kim D.,kim,Both,Oberweis Ice Cream and Dairy Store,4.0,63129,30,$$
1522,1,UugJ2WQFoV-rNFqZ4QyrHg,PPM1e5f_miuqDl8T-7tu0w,5,Iris W.,iris,Female,Oberweis Ice Cream and Dairy Store,4.0,63129,30,$$
1523,2,UugJ2WQFoV-rNFqZ4QyrHg,ArCRay2V4fYCVPheI1S4Vw,5,Nancee M.,nancee,Female,Oberweis Ice Cream and Dairy Store,4.0,63129,30,$$
1524,0,Uy0r4bzRmY5LFtDfzNgkag,BKLLtT2oMap0MvtWIoelZQ,5,Faye T.,faye,Female,Mi Ranchito,4.0,63130,338,$$
1527,1,Uy0r4bzRmY5LFtDfzNgkag,9w4iXO0S43Bnt_YwNUZucg,4,Shane E.,shane,Male,Mi Ranchito,4.0,63130,338,$$
1530,2,Uy0r4bzRmY5LFtDfzNgkag,bzEtorB52RAEZBWdf2Lo2w,5,Steven C.,steven,Male,Mi Ranchito,4.0,63130,338,$$
1533,0,VGTAW7xAKN2li7t00e2hvw,IzCgHAu-prV8N_TxBlhP9g,4,Amanda K.,amanda,Female,Three Kings Public House,3.5,63145,55,$$
1534,1,VGTAW7xAKN2li7t00e2hvw,_1clZOD7pcUUSTqUOa-i1g,3,AJ K.,aj,Both,Three Kings Public House,3.5,63145,55,$$
1535,2,VGTAW7xAKN2li7t00e2hvw,--SS5965N22GPmrE5gPs-g,5,Pierce P.,pierce,Male,Three Kings Public House,3.5,63145,55,$$
1536,0,VJ-c-Yjj1qv7dKS5YaYoHg,NY_YNUQZw09mggkdCcDYMA,5,Carrie L.,carrie,Female,Union Loafers Cafe and Bread Bakery,4.5,63110,363,$$
1538,1,VJ-c-Yjj1qv7dKS5YaYoHg,VQh_OWh_5sDIJq3P9VqI0w,4,Renee K.,renee,Female,Union Loafers Cafe and Bread Bakery,4.5,63110,363,$$
1540,2,VJ-c-Yjj1qv7dKS5YaYoHg,CHxGwRCYHB7HudPnrWISIQ,5,Elaine S.,elaine,Female,Union Loafers Cafe and Bread Bakery,4.5,63110,363,$$
1542,0,VNvJuCTMdGBj4lwC0L1Ghg,CoW_otcvrWqcpiP6m-H1wQ,5,Lisa N.,lisa,Female,Tree House Vegetarian Restaurant,4.5,63118,362,$$
1544,1,VNvJuCTMdGBj4lwC0L1Ghg,mV_le6BLcGBMJycPx40Zfg,5,LaShana L.,lashana,,Tree House Vegetarian Restaurant,4.5,63118,362,$$
1546,2,VNvJuCTMdGBj4lwC0L1Ghg,xMzRduQoRLTj6D1Knetkmg,5,Edmund G.,edmund,Male,Tree House Vegetarian Restaurant,4.5,63118,362,$$
1548,0,VUkBbffnuUpKX9MKRUt4yQ,5eHicu5RYm_FyLVYsEbRsA,4,Michael P.,michael,Male,Bonefish Grill,3.5,63144,274,$$
1549,1,VUkBbffnuUpKX9MKRUt4yQ,6WtG_CfeYPYLbgVr_csXNg,2,Wells L.,wells,Male,Bonefish Grill,3.5,63144,274,$$
1550,2,VUkBbffnuUpKX9MKRUt4yQ,OOoxro0_ITK37q0IwUWy_w,4,Rylee T.,rylee,Male,Bonefish Grill,3.5,63144,274,$$
1551,0,VV4l-yVqI2RDR0PYt6QDlA,51BF19VBJkrKJDe1omh5Lg,3,Lisa P.,lisa,Female,St Louis Q,4.0,63136,14,$
1553,1,VV4l-yVqI2RDR0PYt6QDlA,fbvTZkoZkgdh8qrFr2EdVQ,3,Sharah C.,sharah,Female,St Louis Q,4.0,63136,14,$
1555,2,VV4l-yVqI2RDR0PYt6QDlA,80gh6GGBiZgK0CcRdPRvrw,5,Kennimarie B.,kennimarie,,St Louis Q,4.0,63136,14,$
1557,0,VVHfqUeYyAA9FEsH-6PI2A,QtmTY8sBIJ4Sq-9svbzFXw,5,Luke B.,luke,Male,Foundation Grounds Coffeehouse & Cafe,4.0,63143,229,$$
1559,1,VVHfqUeYyAA9FEsH-6PI2A,RpgxEikA1Fd0qC-S4SxrMA,4,Kat M.,kat,Female,Foundation Grounds Coffeehouse & Cafe,4.0,63143,229,$$
1561,2,VVHfqUeYyAA9FEsH-6PI2A,7Jsni_Z_Zv-Y-WWJwVwkGw,2,Cynthia K.,cynthia,Female,Foundation Grounds Coffeehouse & Cafe,4.0,63143,229,$$
1563,0,VioQ-O-wJYgrW1fta5nhug,mun_nUe9cOqIlaeWU4QJDw,5,Diane S.,diane,Female,Trattoria Toscana,4.0,63126,116,$$
1566,1,VioQ-O-wJYgrW1fta5nhug,JyO31Dd3dA8Pyf-wPCq2fQ,5,Tom J.,tom,Male,Trattoria Toscana,4.0,63126,116,$$
1569,2,VioQ-O-wJYgrW1fta5nhug,nv8VwjAJ8QE6tkc3K9WJlQ,4,Luan M.,luan,Both,Trattoria Toscana,4.0,63126,116,$$
1572,0,Vv5Fxre786NpKFR_3OduKw,J_QXvhRluX53b9akKJDMpA,5,Fabby H.,fabby,,Chimi's Fresh-Mex,4.5,63114,105,$$
1574,1,Vv5Fxre786NpKFR_3OduKw,y3uia3nRRJaGaL40i1-XUA,4,Wes K.,wes,Male,Chimi's Fresh-Mex,4.5,63114,105,$$
1576,2,Vv5Fxre786NpKFR_3OduKw,7jKgEqx3L3BfY1kJcCBBDA,5,Michelle L.,michelle,Female,Chimi's Fresh-Mex,4.5,63114,105,$$
1578,0,WCdSajl5Q0qywpv7K5jHdQ,QKk8q_UWAdEauE29h7eH4w,5,Mark M.,mark,Male,Sugarfire Smoke House,4.5,63101,882,$$
1583,1,WCdSajl5Q0qywpv7K5jHdQ,120fax97bfeSmsZPzd2RWw,2,Peter B.,peter,Male,Sugarfire Smoke House,4.5,63101,882,$$
1588,2,WCdSajl5Q0qywpv7K5jHdQ,8qQML2a5qs2ZFDzQ9f8qZw,2,Alison L.,alison,Female,Sugarfire Smoke House,4.5,63101,882,$$
1593,0,WHLM6UhwSV0tN3CrmSgsUA,0uX3tJjMJq4V9S7VKTe8aw,5,John P.,john,Male,Half & Half,3.5,63119,157,$$
1594,1,WHLM6UhwSV0tN3CrmSgsUA,p_b3Fwht9Tb73BSTcTroZw,2,Scott S.,scott,Male,Half & Half,3.5,63119,157,$$
1595,2,WHLM6UhwSV0tN3CrmSgsUA,NGZdyfI3NYRtlp6Y26KGSQ,1,Jeff G.,jeff,Male,Half & Half,3.5,63119,157,$$
1596,0,WNcGg9G-odTGz00DSMx7rg,_LQhXHjyMlXW3E8FsivmKQ,5,Kristen S.,kristen,Both,Urban Chestnut Brewing Company,4.5,63103,234,$$
1599,1,WNcGg9G-odTGz00DSMx7rg,2OQqohvVmDGkwJwngdOe7A,4,Taylor T.,taylor,Both,Urban Chestnut Brewing Company,4.5,63103,234,$$
1602,2,WNcGg9G-odTGz00DSMx7rg,AFNPTqHfLwTFJdf9XaTiew,5,Mary H.,mary,Female,Urban Chestnut Brewing Company,4.5,63103,234,$$
1605,0,WP9nV9_Cz5CWx6UFW0NwDA,Za9Y1Z9Sys3hA7RGGYYsgQ,5,Darrell J.,darrell,Male,DSquared Bistro,4.0,63107,11,*
1606,1,WP9nV9_Cz5CWx6UFW0NwDA,1g6XSFoNcoYzMif8hQhi4Q,1,Shar H.,shar,Both,DSquared Bistro,4.0,63107,11,*
1607,2,WP9nV9_Cz5CWx6UFW0NwDA,WsfE26jZRPF7HGWRK7Cg6w,5,Brittany M.,brittany,Female,DSquared Bistro,4.0,63107,11,*
1608,0,WY0ji9m-qAOc_6lK8h4pNw,cw8DU6y0SByBhiHz9-6MEA,5,Katherine G.,katherine,Female,Living Room,4.5,63143,183,$$
1609,1,WY0ji9m-qAOc_6lK8h4pNw,7DfvviHrOpXtiFxQXITfqw,3,Emma S.,emma,Female,Living Room,4.5,63143,183,$$
1610,2,WY0ji9m-qAOc_6lK8h4pNw,HmiAihsNqjuDcJ-jYIgi2A,4,Rylee T.,rylee,Male,Living Room,4.5,63143,183,$$
1611,0,X8hwEPRoRcLjbKVlVt1b1g,5-cuDVfyCDQarYYrTh4mMw,5,Daniel S.,daniel,Male,Saint Louis Zoo,4.5,63110,730,*
1614,1,X8hwEPRoRcLjbKVlVt1b1g,5VWrdyBhiGDMQEbuj4VZIQ,5,CariAnne H.,carianne,Female,Saint Louis Zoo,4.5,63110,730,*
1617,2,X8hwEPRoRcLjbKVlVt1b1g,-hud1xECobjUk7-Qjh3DUg,5,Tzarina W.,tzarina,,Saint Louis Zoo,4.5,63110,730,*
1620,0,XjzFw6VRgs9zeHmgqaHIlw,b-pZhtYGt3irUmEHb6gapA,4,john g.,john,Male,China Garden,4.0,63129,24,*
1621,1,XjzFw6VRgs9zeHmgqaHIlw,cpcGBLENiNl0uQvJ_zk3Eg,5,Lauren T.,lauren,Female,China Garden,4.0,63129,24,*
1622,2,XjzFw6VRgs9zeHmgqaHIlw,ikPPC9kBS3-_0826dWo6tw,2,John R.,john,Male,China Garden,4.0,63129,24,*
1623,0,XvjJflV_0I1CS0_dckuV-A,81fQ5lIuAUTthtj6-hqiIA,5,Rhonda C.,rhonda,Female,801 Chophouse - St Louis,4.0,63105,256,$$$$
1624,1,XvjJflV_0I1CS0_dckuV-A,pVph0d-Eiu79IcznZncTCg,5,Nicholas S.,nicholas,Male,801 Chophouse - St Louis,4.0,63105,256,$$$$
1625,2,XvjJflV_0I1CS0_dckuV-A,xmEuvBXYRwK8O41Nswbnyg,5,Amy K.,amy,Female,801 Chophouse - St Louis,4.0,63105,256,$$$$
1626,0,YBncKq0rdijgeIyjuW_Czw,kAeCYPGRYNeQkh0594mZJQ,5,Ruth G.,ruth,Female,Il Bel Lago,4.0,63141,97,$$$
1627,1,YBncKq0rdijgeIyjuW_Czw,3Gg_c4muL8IOJGl3eJfzvw,5,Teri K.,teri,Female,Il Bel Lago,4.0,63141,97,$$$
1628,2,YBncKq0rdijgeIyjuW_Czw,5WrqGqwlbg2Ytiqyw4Wrbg,2,Amber M.,amber,Female,Il Bel Lago,4.0,63141,97,$$$
1629,0,YJVXMOIKhJjQczWj9YTwrg,4iJsglxL5mFVXgiVNA5R8A,5,Bob S.,bob,Male,Louie,4.5,63105,146,$$
1630,1,YJVXMOIKhJjQczWj9YTwrg,Orj6Ejw61nlqG1HV3rUubw,5,Doug M.,doug,Male,Louie,4.5,63105,146,$$
1631,2,YJVXMOIKhJjQczWj9YTwrg,RHKZIiZ0qg5Hbqp12ZPvUw,5,Niko K.,niko,Both,Louie,4.5,63105,146,$$
1632,0,YPTYOQO8Lg9BtHsRwYBY7g,tgzCGTX1ZF3Dr1iTAygAnw,5,Katherine G.,katherine,Female,Mai Lee,4.0,63144,840,$$
1637,1,YPTYOQO8Lg9BtHsRwYBY7g,H16xkcpWgM9YdKpKOmTT1A,3,Aimee S.,aimee,Female,Mai Lee,4.0,63144,840,$$
1642,2,YPTYOQO8Lg9BtHsRwYBY7g,JAvwnqkDj1fwQgc5dNDdMw,4,Emma S.,emma,Female,Mai Lee,4.0,63144,840,$$
1647,0,YSgcojsb2kWHXNLWaGCuBA,ZBLRyaZ-_SECVgsIzwwEkw,5,Jenn K.,jenn,Female,Pastaria,4.0,63105,847,$$
1651,1,YSgcojsb2kWHXNLWaGCuBA,11xTlSCq4szowgDMD6l9nw,4,Emily T.,emily,Female,Pastaria,4.0,63105,847,$$
1655,2,YSgcojsb2kWHXNLWaGCuBA,iDijlKdlsbwnNAf5aQ-L5Q,4,Lee C.,lee,Male,Pastaria,4.0,63105,847,$$
1659,0,YSuVRABFuPIy8N91x2yg5Q,mF3tCkZzEG_HQnhmLzoRmQ,5,Kellie B.,kellie,Female,"Saint Louis Halal Meat, Grocery & Foods - Baba's Restaurant",4.5,63132,46,$
1660,1,YSuVRABFuPIy8N91x2yg5Q,i3-7p9Eh5dEbwweSVlx7eQ,1,Sajid S.,sajid,Male,"Saint Louis Halal Meat, Grocery & Foods - Baba's Restaurant",4.5,63132,46,$
1661,2,YSuVRABFuPIy8N91x2yg5Q,TIEFTUokCfWT5byK-LkXAg,5,Cosmas M.,cosmas,Male,"Saint Louis Halal Meat, Grocery & Foods - Baba's Restaurant",4.5,63132,46,$
1662,0,YVy2DgGfNmG5hWYbA7k8jg,kMWasw8z39DA5ZHhS_YaLA,5,Stacey T.,stacey,Female,SweetArt,4.5,63110,411,$$
1664,1,YVy2DgGfNmG5hWYbA7k8jg,82fiG6j_gfIq8P_c_AehpQ,4,Veronica L.,veronica,Female,SweetArt,4.5,63110,411,$$
1666,2,YVy2DgGfNmG5hWYbA7k8jg,sXGYp_MEaNhjDDHiSGImJg,5,Cydney G.,cydney,Female,SweetArt,4.5,63110,411,$$
1668,0,YgO7Rsia2ggQQ8uOGvKWTQ,HsemIr81_XZuBKAtK5Aa5g,4,Tamara W.,tamara,Female,Yet Bun Chop Suey,4.0,63120,4,$
1669,1,YgO7Rsia2ggQQ8uOGvKWTQ,tgvYiv3hpP8vmaL5DUX-Jg,4,Cozy M.,cozy,,Yet Bun Chop Suey,4.0,63120,4,$
1670,2,YgO7Rsia2ggQQ8uOGvKWTQ,rfnyLM1FF3QgBm4JVlbDTQ,4,Amanda G.,amanda,Female,Yet Bun Chop Suey,4.0,63120,4,$
1671,0,YmUVCO5-ZdSenHVKEJE1rA,KbDst6fls1Zd0oRMmIF8Sw,5,Michael T.,michael,Male,Cathy's Kitchen,4.0,63135,132,$$
1674,1,YmUVCO5-ZdSenHVKEJE1rA,JLHJ_kgpiDo_ae-N17gngQ,4,Zack G.,zack,Male,Cathy's Kitchen,4.0,63135,132,$$
1677,2,YmUVCO5-ZdSenHVKEJE1rA,JbLXZQ1yO-thUdfjgn87qw,1,Amber F.,amber,Female,Cathy's Kitchen,4.0,63135,132,$$
1680,0,YpGPZ-Zg89BsFUWwCXoaBw,T56XtYjvP_CEcO1nelzw-A,5,PhilMegg D.,philmegg,,Yellowbelly,4.0,63108,229,$$$
1683,1,YpGPZ-Zg89BsFUWwCXoaBw,CBNuG_xX6ya8sH2Fu_UhXw,5,Caprice F.,caprice,Female,Yellowbelly,4.0,63108,229,$$$
1686,2,YpGPZ-Zg89BsFUWwCXoaBw,FuD5tdn_wcTAq4M1tzeHCQ,3,Maggie H.,maggie,Female,Yellowbelly,4.0,63108,229,$$$
1689,0,Yy7oNvAgFKRjl2u35HwepQ,zD1WoAgdFByidb-MBjOM4g,5,Shanita B.,shanita,Female,Shell City Crab Shack,3.5,63113,54,$$
1690,1,Yy7oNvAgFKRjl2u35HwepQ,bjOjrrE2FM88r9TCJZ3m_Q,1,Alicia B.,alicia,Female,Shell City Crab Shack,3.5,63113,54,$$
1691,2,Yy7oNvAgFKRjl2u35HwepQ,zp0oDMDNaMK4XWvcPGt1fg,1,Darrell W.,darrell,Male,Shell City Crab Shack,3.5,63113,54,$$
1692,0,Yz4BD3vf8-d14j2T2FgYxA,b6PKDdEbLklvlb1roOKsxA,4,Bill W.,bill,Male,House Of India,4.0,63124,275,$$
1694,1,Yz4BD3vf8-d14j2T2FgYxA,3Ncewr9xa3WPU67YXOtMpQ,5,Christine M.,christine,Female,House Of India,4.0,63124,275,$$
1696,2,Yz4BD3vf8-d14j2T2FgYxA,0ol6GifZnbdT9uYB5L5kTg,4,Julie O.,julie,Female,House Of India,4.0,63124,275,$$
1698,0,ZIpPvfIGlrxhsAz1ID0tYg,bXm-2TPLG9rpbudW_LPPSg,5,Robin B.,robin,Both,Salt + Smoke BBQ Bourbon Beer,4.5,63109,248,$$
1699,1,ZIpPvfIGlrxhsAz1ID0tYg,knNnmPTrYmKvR_ZOBB1MNQ,5,Michael F.,michael,Male,Salt + Smoke BBQ Bourbon Beer,4.5,63109,248,$$
1700,2,ZIpPvfIGlrxhsAz1ID0tYg,2aI8xJeyLhmvFFpHbeqjfw,4,Alyssa G.,alyssa,Female,Salt + Smoke BBQ Bourbon Beer,4.5,63109,248,$$
1701,0,ZNZcptwIHne1PDcHaMbA-A,qsdTCd-_ucpsdNrPqWW1jg,5,James W.,james,Male,Breakfast and Burgers,4.0,63123,143,$
1702,1,ZNZcptwIHne1PDcHaMbA-A,kJ2fQdgE1LFJLUsRK_8tSg,4,Alyssa C.,alyssa,Female,Breakfast and Burgers,4.0,63123,143,$
1703,2,ZNZcptwIHne1PDcHaMbA-A,RBcfXLw7mMq_jBuoRblPGw,5,Andrea V.,andrea,Female,Breakfast and Burgers,4.0,63123,143,$
1704,0,ZRSVqYaoo3VMvthb2QEJmw,oIQeF1Yg8nAzUZnTnO9xPA,5,A C.,a,,De Palm Tree,4.0,63132,151,$$
1707,1,ZRSVqYaoo3VMvthb2QEJmw,hJ0aS99dsxmhUQYTUes6Fw,4,Becky I.,becky,Female,De Palm Tree,4.0,63132,151,$$
1710,2,ZRSVqYaoo3VMvthb2QEJmw,JttPXdYE-GgZtQJcLThO1g,3,Pash W.,pash,,De Palm Tree,4.0,63132,151,$$
1713,0,ZTh7O_meLI31wi1gA_nk8Q,ar0Cs_tWKMSYcTQ2V5yiFQ,4,JD D.,jd,Both,Sushi Sake,4.0,63129,132,$$
1714,1,ZTh7O_meLI31wi1gA_nk8Q,S4AwUcFWTj5H9G0SOhAa2A,2,E.J. L.,e.j.,,Sushi Sake,4.0,63129,132,$$
1715,2,ZTh7O_meLI31wi1gA_nk8Q,ORIWuX5pYWaUn62Y4dyXmw,2,Quách T.,quách,,Sushi Sake,4.0,63129,132,$$
1716,0,ZxYFj8qagM3LYqd-SlDrgA,kawWELjBVWnlorCRu7bQ-Q,4,Anthony A.,anthony,Male,Imo's Pizza,2.5,63115,55,$$
1717,1,ZxYFj8qagM3LYqd-SlDrgA,2RvwRyqr_n155wommaVX4Q,1,Bonny P.,bonny,Female,Imo's Pizza,2.5,63115,55,$$
1718,2,ZxYFj8qagM3LYqd-SlDrgA,xAMR3nh1jsLvIUP8WUPimg,1,Maulike A.,maulike,,Imo's Pizza,2.5,63115,55,$$
1719,0,Zz1utCut0psbC4brBjvSEg,Q-pmNHiL0WaJxZNHX4SpMg,5,John C.,john,Male,Novella Wine Bar,5.0,63109,43,$$
1720,1,Zz1utCut0psbC4brBjvSEg,0v-AHsaDrbN-dmnc2iK0-A,5,Maggie S.,maggie,Female,Novella Wine Bar,5.0,63109,43,$$
1721,2,Zz1utCut0psbC4brBjvSEg,Y0Y2gz_JaAmAbIaWkFeA9Q,5,Bethany N.,bethany,Female,Novella Wine Bar,5.0,63109,43,$$
1722,0,_-XYJgVGrNMtn_S6nPm-GQ,MOXk2XXBhUz22RcUIuhRNg,5,Scott N.,scott,Male,Vinnie's Italian Beef and Gyros,4.5,63139,172,$
1725,1,_-XYJgVGrNMtn_S6nPm-GQ,0qtwFxXIsnep_67MM3IAkg,5,John U.,john,Male,Vinnie's Italian Beef and Gyros,4.5,63139,172,$
1728,2,_-XYJgVGrNMtn_S6nPm-GQ,hhy0golT76qsjctonO-f_w,5,Staci B.,staci,Female,Vinnie's Italian Beef and Gyros,4.5,63139,172,$
1731,0,_4bhVmlvT9dvqydQG2TOMA,-gXw-ASVxPIcvP1qN5oSEA,5,Melody S.,melody,Female,Olive + Oak,4.5,63119,580,$$$
1733,1,_4bhVmlvT9dvqydQG2TOMA,GyNwY8DJOCFZw5uhD-dI9A,5,Patricia B.,patricia,Female,Olive + Oak,4.5,63119,580,$$$
