,Unnamed: 0,business_id,name,rating,zip_code,review_count,price
1953,1,y4M-pPW9LZCG0R5euxMs-w,Rustic Bakery,4.0,94939.0,413,$$
1954,11,y4xwjaoMiM-IX27KbBX1-A,Leandro's Pizza House,4.5,19082.0,43,$
1955,7,y5PBPekernnQkwwUuTzwSQ,Jason's Cozyday,4.5,19120.0,62,$
1956,18,y6FxggLj1xnJ0ArqV3UoVw,Andy's Chicken,4.5,19125.0,206,$$
1957,14,y8jVBaHh8ntYkVqDXpsi1Q,Cafe Ba-Ba-Reeba!,4.0,60614.0,3974,$$
1959,6,yBIN7uSzd5saehWA1I_GBw,Row 34,4.0,2210.0,1443,$$$
1960,8,yDhPIA6IVcR19XDy0YfHXg,Lloyd Taco Trucks,4.0,14222.0,343,$
1961,12,yFpntnrLeHZnMl8j2srV4g,Heavenly Island Lifestyle,4.0,96815.0,1969,$$
1962,9,yN5rHxaIZMk6KFrbDNgZgA,Luke's Lobster Upper East Side,4.0,10028.0,1136,$
1965,11,yQjAJfAe4sCtvFmRnOJoDw,Vero,4.5,33131.0,403,$$
1966,10,yckkW5iFRiBOWsH3tZTr3Q,Hashi Ramen & Izakaya,4.0,11358.0,1068,$$
1967,17,ydM7goKDQQ87VidFZ9Lw1Q,The Blue Stove,4.5,11211.0,364,$$
1968,11,ykTnu3sVxnnIeHpLRqE8bQ,Hen House Eatery,4.0,55402.0,784,$
1969,7,ys97r_tdXZy1o8lwx3jl3A,Truluck's,4.5,33131.0,964,$
1970,10,yspG7WoGWhCFzdc72_nvWg,Rock 'n' Joe Union,4.0,7083.0,79,$$
1971,0,ytynqOUb3hjKeJfRj5Tshw,Reading Terminal Market,4.5,19107.0,5261,$$
1972,4,ywFvkNZVJoXUQbZoq7fr1w,Rioja,4.5,80202.0,2142,$$$
1973,9,yzfBtXio6FoVQYOZrmxkHQ,Kings Family Restaurant & Catering,3.5,7108.0,66,$$
1975,5,z-zXPW4_JIHWCSCwwbQLYg,Dani's House of Pizza,3.5,11415.0,965,$
1976,14,z0zaCVA-p_5xTsyUZrmR0g,République,4.0,90036.0,5261,$$
1977,17,z8G5AfXYbJD2jQpSEF633g,Michael's Pizzeria & Tavern,4.0,60613.0,544,$$
1978,9,z9CN58fSrA46ggyb6OnCnQ,Thanh Long,4.0,94122.0,2627,$$
1979,17,zBf-m72ATTPTey-_9vu3Yw,Peacefood Cafe,4.0,10024.0,1254,$$$
1980,15,zCItiQoKYBZJHRV3wGL6ig,Wert's Cafe,4.0,18104.0,123,$$
1981,8,zEBMoH7ibF3YZrlowkv88A,BRGRBELLY,4.5,60634.0,525,$$
1982,16,zGd8pahz1B1AyShe1t-lvQ,Stix n Brix Wood Fired Pizza,4.5,60616.0,97,$
1983,6,zGf5kkYEU01NQ04DRYVPNQ,Doce Provisions,4.5,33130.0,623,$$
1984,3,zH7lgLLw0FVfA6HrwV4pTw,S.K.Y.,4.5,60608.0,371,$$
1985,12,zOidWChUejS-lHyd3Cv6ug,Greek Family Kitchen,4.0,11364.0,198,$$
1986,19,zQsESpyor0JP9spsKd0ilA,Hibernia Deli Coffee Shop,4.5,19026.0,76,$
1987,4,zS7mjkC27sRvwCyGS0gfHQ,Griddle 145,4.0,18052.0,274,$$
1988,7,zShY1m2CrtXHeOjldN0hSg,Taco Rigoberto's Bros,4.5,92704.0,356,$$
1989,4,zTnvNi99EVIPSOxllaY0cw,Ebenezer Ethiopian Restaurant,4.0,21201.0,157,$
1990,7,zUh6nKm0LMhdt6NNe8HVaw,Robert Earl's BBQ,4.5,90805.0,684,$
1991,1,zWKWQdFjtixyd3V9LDxKsA,Amara Chocolate & Coffee,4.5,91105.0,1459,$$
1992,1,zWem2SAbFc7lIYR2y9DE0g,Harlem Public,4.0,10031.0,911,$$
1993,16,zbdhMq_8OjSZEHyw_PoQBQ,Flub A Dub Chub's,4.5,60657.0,664,$
1994,13,zgW7g4RWssKfjdlSE8fZvg,Sweet Afton,4.0,11103.0,1038,$$
1995,2,zjTBfbvbN2Ps6_Ar0w-fuQ,Hinge Cafe,4.5,19134.0,271,$$
1996,17,zo4JHfD2nWPUiqgsgDOaHQ,Rao's,4.5,10029.0,147,$$
1997,17,zt5MFq6w5_Zj7vYUpRjigg,Fiesta Martin Mexican Grill,4.0,90302.0,878,$$
1998,11,zuAtE6gNT5dfitDBI5XQ1Q,Copenhagen Pastry,5.0,90232.0,947,$$
1999,14,zv_XJAQr9D3PNR5eHYhC5w,Bar La Grassa,4.5,55401.0,1242,$$
